,Id,SalePrice
1072,2533,206948.31090610233
1073,2534,261143.79381807984
1074,2535,284286.08822200494
1075,2536,228886.9976662593
1076,2537,249316.24837700903
1077,2538,202918.08274522744
1078,2539,202639.05981562554
1079,2540,198613.43987742008
1080,2541,187833.76220202813
1081,2542,167363.55620293162
1082,2543,125353.48933563833
1083,2544,96311.99049892517
1084,2545,134980.28376403305
1085,2546,119478.3395797886
1086,2547,137415.71948760224
1087,2548,128907.79892261924
1088,2549,122355.98887672406
1089,2550,250752.692590237
1090,2551,131227.23061528886
1091,2552,101006.13894658785
1092,2553,62736.8668407292
1093,2554,100068.47114089965
1094,2555,103514.73857073417
1095,2556,83437.2076183898
1096,2557,90051.51678959864
1097,2558,195404.9615753589
1098,2559,155115.76275420704
1099,2560,156589.10590673436
1100,2561,146262.22298927896
1101,2562,155786.924764466
1102,2563,148066.10989684594
1103,2564,192196.49425252262
1104,2565,139616.3992941599
1105,2566,137413.47578294712
1106,2567,127364.76669719617
1107,2568,192590.4455084367
1108,2569,211873.46376323086
1109,2570,112287.509566283
1110,2571,166949.92180293228
1111,2572,149847.87904561416
1112,2573,223922.6887633483
1113,2574,303079.9048473663
1114,2575,150528.43079390374
1115,2576,149806.17925653636
1116,2577,169920.62079213595
1117,2578,70071.2551750547
1118,2579,117.5202686182165
1119,2580,112190.95923699785
1120,2581,122268.08730001323
1121,2582,143572.01740602287
1122,2583,292091.7577049028
1123,2584,175903.59671031008
1124,2585,189384.123292832
1125,2586,237198.22254121504
1126,2587,195135.42198832738
1127,2588,122859.41952119643
1128,2589,158186.89388536577
1129,2590,231570.16280574742
1130,2591,254686.55180143443
1131,2592,246482.42992660752
1132,2593,282116.8472340206
1133,2594,193448.42977032007
1134,2595,215337.43942310184
1135,2596,326965.83267513383
1136,2597,195608.89039258152
1137,2598,276253.12008504116
1138,2599,317236.191758057
1139,2600,172580.31868827814
1140,2601,141539.7594005098
1141,2602,47857.19666797659
1142,2603,69879.42284657194
1143,2604,82237.80081949099
1144,2605,42455.34470504371
1145,2606,161599.31822933783
1146,2607,183998.01357947412
1147,2608,211949.74071203906
1148,2609,171568.49701886196
1149,2610,133841.20005074312
1150,2611,142106.62234117568
1151,2612,160266.23262876258
1152,2613,121713.29071282264
1153,2614,103737.84502075017
1154,2615,142937.46977660668
1155,2616,163558.9421884867
1156,2617,206453.566466299
1157,2618,233583.35406415345
1158,2619,202784.03548623098
1159,2620,170788.39230781444
1160,2621,158404.98030568863
1161,2622,173758.43134186632
1162,2623,242076.7115303858
1163,2624,305428.4798127567
1164,2625,242327.0032878862
1165,2626,143080.21142311953
1166,2627,158458.93130824508
1167,2628,413965.8294406773
1168,2629,460847.48438885366
1169,2630,337917.6492027537
1170,2631,412134.0913853111
1171,2632,379305.14871800854
1172,2633,293976.06441998406
1173,2634,378743.7507530958
1174,2635,164585.21247798708
1175,2636,186702.7801383203
1176,2637,185513.60268651872
1177,2638,270989.3232481802
1178,2639,194159.7946744638
1179,2640,154568.70997266145
1180,2641,89563.11733010874
1181,2642,183856.99020379232
1182,2643,93176.93088070507
1183,2644,106556.35784582894
1184,2645,98849.84325281788
1185,2646,86319.16166378804
1186,2647,100717.53331325819
1187,2648,131006.86241027978
1188,2649,148334.42590822658
1189,2650,119124.23437290627
1190,2651,126290.20969557705
1191,2652,358313.744683928
1192,2653,253951.3999995091
1193,2654,255527.89589644084
1194,2655,381453.7983473119
1195,2656,328272.29452814884
1196,2657,350118.4575728064
1197,2658,312938.1791273453
1198,2659,305543.1853944077
1199,2660,343924.6723322126
1200,2661,355615.3238435567
1201,2662,358633.3568147612
1202,2663,284194.1069651177
1203,2664,275932.1153773215
1204,2665,332584.2084406658
1205,2666,293238.38370628154
1206,2667,195348.24204256435
1207,2668,199063.3573650559
1208,2669,200733.8616967968
1209,2670,285588.8672620905
1210,2671,202026.19299038814
1211,2672,212606.34777114337
1212,2673,207355.90253333308
1213,2674,208187.11834018043
1214,2675,192735.40549940075
1215,2676,201796.7805546625
1216,2677,193777.09855194678
1217,2678,255836.02684981056
1218,2679,276481.954462611
1219,2680,281091.1438740016
1220,2681,387058.60709731467
1221,2682,323793.60391576064
1222,2683,465867.0982230519
1223,2684,311171.67669040326
1224,2685,310364.23055158387
1225,2686,256913.4286853766
1226,2687,315447.377389325
1227,2688,230897.34993628028
1228,2689,216151.2233398063
1229,2690,369314.4674021449
1230,2691,193772.44246452607
1231,2692,152131.54167400874
1232,2693,217262.05164226517
1233,2694,168804.46000845302
1234,2695,198446.67052878684
1235,2696,185234.55406772575
1236,2697,175785.68667695575
1237,2698,207855.8805087374
1238,2699,179361.40591429968
1239,2700,154175.067781742
1240,2701,115464.80326546612
1241,2702,101146.12930455439
1242,2703,124592.00595793653
1243,2704,133914.61739880167
1244,2705,100852.79583360371
1245,2706,82482.50182467511
1246,2707,105502.30098311276
1247,2708,119660.49329515858
1248,2709,105896.73202262733
1249,2710,102980.60447851666
1250,2711,341124.2474305581
1251,2712,370249.24264000414
1252,2713,181894.9241501299
1253,2714,148703.66496038303
1254,2715,170393.91792512918
1255,2716,145681.64340589795
1256,2717,199569.26102662922
1257,2718,219766.64398731865
1258,2719,166263.15589245848
1259,2720,189002.26955693995
1260,2721,122521.0673065264
1261,2722,180504.4971895252
1262,2723,151584.4630449472
1263,2724,119465.27235193171
1264,2725,115170.57285681453
1265,2726,142299.19677906088
1266,2727,160229.6575803692
1267,2728,174274.64375280277
1268,2729,134743.37520302986
1269,2730,145892.15067550266
1270,2731,126699.25482299953
1271,2732,133723.14514635038
1272,2733,156597.06666663598
1273,2734,149962.41926372537
1274,2735,139699.6949295639
1275,2736,138003.74245056146
1276,2737,114365.82777665611
1277,2738,126298.32513693799
1278,2739,129593.38858110495
1279,2740,136636.05632688085
1280,2741,141859.33586905315
1281,2742,173841.0300740958
1282,2743,170769.22590046353
1283,2744,165401.01297162796
1284,2745,148847.48416827124
1285,2746,126627.78655974101
1286,2747,176792.5847055063
1287,2748,119844.93580254089
1288,2749,135668.61562825035
1289,2750,117833.34201879158
1290,2751,122090.47980508376
1291,2752,218387.78587303896
1292,2753,142576.7438304774
1293,2754,210305.07737400974
1294,2755,144549.7785228409
1295,2756,76617.73142811781
1296,2757,72937.54649987885
1297,2758,60787.73571900364
1298,2759,160493.03757213132
1299,2760,111974.45031491463
1300,2761,148885.16689009048
1301,2762,148074.749322798
1302,2763,191320.0078015567
1303,2764,184474.4981050425
1304,2765,251940.1813505153
1305,2766,128152.94090838956
1306,2767,73394.26539779811
1307,2768,143814.34830811832
1308,2769,127940.71371244677
1309,2770,149992.62923519238
1310,2771,97011.08588881558
1311,2772,110773.64371195594
1312,2773,175894.9567077408
1313,2774,147569.39110472336
1314,2775,122649.76696452891
1315,2776,155273.73112850368
1316,2777,147749.15098913774
1317,2778,119589.8452721501
1318,2779,124061.35339023455
1319,2780,107366.43687359343
1320,2781,102940.47731156845
1321,2782,81960.20193995081
1322,2783,111278.82749052576
1323,2784,113259.17368346572
1324,2785,146837.282263777
1325,2786,38766.71667600609
1326,2787,116135.11054320526
1327,2788,54457.26728853572
1328,2789,165920.99277913457
1329,2790,129575.87924323179
1330,2791,109078.26729783285
1331,2792,51554.17601882819
1332,2793,144424.90447070036
1333,2794,79521.4926080921
1334,2795,113073.098155751
1335,2796,75785.2945765087
1336,2797,224919.5757660201
1337,2798,88858.85391925249
1338,2799,95790.04799076443
1339,2800,79316.89231335686
1340,2801,120807.4767656604
1341,2802,118958.34475720557
1342,2803,166585.37664792204
1343,2804,130210.36524264232
1344,2805,96748.13216604687
1345,2806,78034.51422489807
1346,2807,147847.3641703723
1347,2808,154457.613054006
1348,2809,122577.34174408088
1349,2810,112734.49255625631
1350,2811,155570.5610524059
1351,2812,151887.06708106564
1352,2813,118309.66356468564
1353,2814,158217.97968479077
1354,2815,69889.39494749559
1355,2816,256179.21629262672
1356,2817,177968.35532706717
1357,2818,125685.5636261831
1358,2819,196050.56019184392
1359,2820,137166.91739209465
1360,2821,101416.66559140739
1361,2822,184488.82958000829
1362,2823,340115.362504679
1363,2824,165548.09048041393
1364,2825,140959.09164434252
1365,2826,123490.07365432067
1366,2827,124558.53442525266
1367,2828,242367.00323332002
1368,2829,226831.86823488591
1369,2830,239040.67616718734
1370,2831,197421.74303129513
1371,2832,274063.1821051299
1372,2833,309420.2798445648
1373,2834,245872.0555940566
1374,2835,232106.09719528974
1375,2836,210056.81281796
1376,2837,171703.6401344104
1377,2838,131507.44344900773
1378,2839,189027.25078212994
1379,2840,198484.7071627868
1380,2841,206349.67130117543
1381,2842,236156.96290320763
1382,2843,159315.4589443564
1383,2844,170743.34983669777
1384,2845,130582.10363015093
1385,2846,204359.158256516
1386,2847,198735.98333539013
1387,2848,211738.0009264945
1388,2849,201874.39762253076
1389,2850,284224.51439105085
1390,2851,209405.15893538838
1391,2852,240899.50584412756
1392,2853,239967.58025909006
1393,2854,161161.54137944445
1394,2855,215040.04813271618
1395,2856,216000.81479220645
1396,2857,199833.05266011952
1397,2858,230541.6939265146
1398,2859,89351.90256426469
1399,2860,138880.38363389135
1400,2861,125466.85092588208
1401,2862,197642.6392927021
1402,2863,149207.61684468272
1403,2864,221524.2096225326
1404,2865,136901.0434435393
1405,2866,153438.4053457178
1406,2867,73676.85524955882
1407,2868,104348.43182537575
1408,2869,89386.23467182687
1409,2870,119779.51628535586
1410,2871,52009.79761732415
1411,2872,3460.6535770570044
1412,2873,87461.09906118512
1413,2874,119183.03479490677
1414,2875,115465.06977252236
1415,2876,169236.00763517147
1416,2877,151196.93320078938
1417,2878,168556.47200575736
1418,2879,148665.09314038669
1419,2880,102338.85677491101
1420,2881,159618.91994664544
1421,2882,191901.03340914086
1422,2883,215768.4910857599
1423,2884,206786.72977850557
1424,2885,175147.709890029
1425,2886,229441.75644917975
1426,2887,84900.98794079735
1427,2888,142298.3134937261
1428,2889,48382.347653708915
1429,2890,56724.850821247965
1430,2891,138936.23491647973
1431,2892,34936.20881746081
1432,2893,55673.149505828245
1433,2894,50941.35862790757
1434,2895,321445.62532992836
1435,2896,272977.08590800676
1436,2897,194597.68085567368
1437,2898,159265.6197371711
1438,2899,216107.32051395983
1439,2900,151969.1874423647
1440,2901,248019.72054529586
1441,2902,218469.32637802287
1442,2903,319994.90947868687
1443,2904,368081.87670920184
1444,2905,73524.5534121353
1445,2906,208971.62192520674
1446,2907,89445.00936476148
1447,2908,108228.22939802677
1448,2909,153116.7733662393
1449,2910,71209.28421101831
1450,2911,47101.968454694084
1451,2912,145401.08661447838
1452,2913,50631.5360110184
1453,2914,61360.30505385276
1454,2915,69217.50272483678
1455,2916,57154.54880784174
1456,2917,163134.00774006834
1457,2918,131052.59736809105
1458,2919,222551.45389994158
